"GEOGRAPHY_CODE","0","1"
"E01000001",1350,562
"E01000002",1293,512
"E01000003",1242,707
"E01000005",821,428
"E01000006",1309,467
"E01000007",1058,488
"E01000008",1042,458
"E01000009",1462,579
"E01000010",2189,939
"E01000011",1269,540
"E01000012",1332,529
"E01000013",1245,456
"E01000014",1253,508
"E01000015",1570,674
"E01000016",1216,479
"E01000017",1191,460
"E01000018",1168,456
"E01000019",1030,380
"E01000020",1357,509
"E01000021",1196,545
"E01000022",964,403
"E01000023",881,395
"E01000024",970,375
"E01000025",1218,475
"E01000027",1241,483
"E01000028",1133,473
"E01000029",1314,334
"E01000030",1336,568
"E01000031",1264,392
"E01000032",1277,469
"E01000033",998,404
"E01000034",1130,394
"E01000035",1237,457
"E01000036",1053,364
"E01000037",1424,599
"E01000038",1157,347
"E01000039",1275,454
"E01000040",1193,451
"E01000041",1216,455
"E01000042",1270,572
"E01000043",1006,364
"E01000044",1338,503
"E01000045",1194,492
"E01000046",1278,476
"E01000048",1129,462
"E01000049",1171,492
"E01000050",1215,478
"E01000051",1270,567
"E01000052",1486,579
"E01000053",1119,472
"E01000054",1265,442
"E01000055",1161,455
"E01000056",1136,420
"E01000057",1059,405
"E01000058",1362,523
"E01000059",1172,442
"E01000060",1310,501
"E01000061",1189,655
"E01000062",1464,529
"E01000063",1201,466
"E01000064",1442,578
"E01000065",1346,503
"E01000066",1440,534
"E01000067",1517,527
"E01000068",1258,504
"E01000069",1355,464
"E01000070",1558,534
"E01000071",1714,569
"E01000072",1441,608
"E01000073",1182,425
"E01000074",1129,453
"E01000075",1300,480
"E01000076",1383,570
"E01000077",1104,444
"E01000078",1221,500
"E01000079",1135,413
"E01000080",1159,446
"E01000081",1270,464
"E01000082",1231,470
"E01000083",1243,485
"E01000084",990,377
"E01000085",1238,485
"E01000086",1052,369
"E01000087",1001,402
"E01000088",1367,493
"E01000089",1214,448
"E01000090",1128,399
"E01000091",1168,465
"E01000092",1925,719
"E01000093",1115,487
"E01000094",926,419
"E01000095",1110,428
"E01000096",1236,529
"E01000097",1272,447
"E01000098",1276,506
"E01000099",1283,521
"E01000100",1196,463
"E01000101",1148,434
"E01000102",1157,419
"E01000103",1241,531
"E01000104",1280,576
"E01000105",1591,661
"E01000106",1473,628
"E01000107",1281,439
"E01000108",1229,457
"E01000109",1268,458
"E01000110",1121,362
"E01000111",1394,514
"E01000112",1467,564
"E01000113",1275,448
"E01000114",1549,529
"E01000115",1202,329
"E01000116",1335,385
"E01000117",1502,486
"E01000118",1512,501
"E01000119",1354,392
"E01000120",1191,315
"E01000121",1116,472
"E01000122",1173,380
"E01000123",1349,551
"E01000124",1279,553
"E01000125",2106,873
"E01000126",1544,666
"E01000127",1143,453
"E01000128",1377,481
