"GEOGRAPHY_CODE","0","1"
"E01000001",1465,139
"E01000002",1436,172
"E01000003",1346,114
"E01000005",985,79
"E01000006",1703,75
"E01000007",1391,34
"E01000008",1544,21
"E01000009",1773,96
"E01000010",2840,54
"E01000011",1634,60
"E01000012",1901,46
"E01000013",1660,105
"E01000014",1656,106
"E01000015",2241,74
"E01000016",1637,92
"E01000017",1594,79
"E01000018",1597,89
"E01000019",1407,77
"E01000020",1834,90
"E01000021",1579,72
"E01000022",1314,53
"E01000023",1112,55
"E01000024",1336,61
"E01000025",1609,86
"E01000027",1709,79
"E01000028",1549,82
"E01000029",1602,199
"E01000030",1915,77
"E01000031",1617,124
"E01000032",1629,112
"E01000033",1361,76
"E01000034",1444,91
"E01000035",1610,107
"E01000036",1353,78
"E01000037",1688,123
"E01000038",1447,134
"E01000039",1603,116
"E01000040",1569,78
"E01000041",1682,81
"E01000042",1788,65
"E01000043",1358,85
"E01000044",1798,76
"E01000045",1650,75
"E01000046",1779,72
"E01000048",1783,39
"E01000049",1820,61
"E01000050",1661,88
"E01000051",1927,31
"E01000052",2014,99
"E01000053",1485,69
"E01000054",1718,84
"E01000055",1553,71
"E01000056",1584,72
"E01000057",1496,65
"E01000058",1849,74
"E01000059",1582,62
"E01000060",1809,108
"E01000061",1776,30
"E01000062",1952,107
"E01000063",1620,90
"E01000064",1893,109
"E01000065",1736,111
"E01000066",1928,88
"E01000067",1969,105
"E01000068",1590,79
"E01000069",1763,92
"E01000070",1975,132
"E01000071",2253,135
"E01000072",1991,110
"E01000073",1619,79
"E01000074",1567,84
"E01000075",1732,118
"E01000076",1988,92
"E01000077",1445,78
"E01000078",1666,88
"E01000079",1546,106
"E01000080",1556,78
"E01000081",1688,91
"E01000082",1683,88
"E01000083",1700,108
"E01000084",1355,62
"E01000085",1718,97
"E01000086",1431,77
"E01000087",1341,68
"E01000088",1828,94
"E01000089",1666,73
"E01000090",1584,80
"E01000091",1714,59
"E01000092",2674,84
"E01000093",1547,41
"E01000094",1326,21
"E01000095",1572,64
"E01000096",1895,50
"E01000097",1683,121
"E01000098",1746,72
"E01000099",1732,97
"E01000100",1653,97
"E01000101",1513,93
"E01000102",1540,97
"E01000103",1685,66
"E01000104",1781,76
"E01000105",2129,117
"E01000106",1968,104
"E01000107",1666,118
"E01000108",1558,109
"E01000109",1686,97
"E01000110",1416,100
"E01000111",1833,105
"E01000112",1871,96
"E01000113",1679,94
"E01000114",2090,140
"E01000115",1484,130
"E01000116",1718,141
"E01000117",1819,160
"E01000118",1936,128
"E01000119",1680,165
"E01000120",1504,146
"E01000121",1497,74
"E01000122",1471,113
"E01000123",1664,94
"E01000124",1621,84
"E01000125",2779,127
"E01000126",2162,61
"E01000127",1505,58
"E01000128",1869,89
"E01000129",1782,99
"E01000130",1603,71
"E01000131",1806,125
"E01000132",1478,69
"E01000133",1601,79
"E01000134",1632,78
"E01000135",1564,124
"E01000136",1532,121
"E01000137",1729,121
"E01000138",1449,94
"E01000139",1429,111
"E01000140",1631,90
"E01000141",2104,64
"E01000142",2381,93
"E01000143",1459,79
"E01000144",1538,71
"E01000145",1517,86
"E01000146",1716,87
"E01000147",1734,132
"E01000148",1873,96
"E01000150",2060,128
"E01000151",1711,66
"E01000152",1729,61
"E01000153",1541,114
"E01000154",1360,77
"E01000155",1880,49
"E01000156",1875,109
"E01000157",1541,69
"E01000158",1470,89
"E01000159",1777,129
"E01000160",2061,107
"E01000161",1821,108
"E01000162",1599,103
"E01000163",1558,72
"E01000164",1686,74
"E01000165",1862,100
"E01000166",1582,139
"E01000167",1307,93
"E01000168",1564,174
"E01000169",1490,100
"E01000170",1636,128
"E01000171",1849,79
"E01000172",1677,130
"E01000173",1719,122
"E01000174",1728,115
"E01000175",1585,121
"E01000176",1613,143
"E01000177",1628,116
"E01000178",1791,118
"E01000179",1614,83
"E01000180",1607,116
"E01000181",1711,107
"E01000182",1691,122
"E01000183",1473,119
"E01000184",1414,97
"E01000185",1447,72
"E01000186",1612,133
"E01000187",1657,134
"E01000188",1554,125
"E01000189",1814,62
"E01000190",1579,124
"E01000191",1525,153
"E01000192",1850,113
"E01000193",1709,132
"E01000194",1640,110
"E01000195",1788,100
"E01000196",1802,130
"E01000197",1830,119
"E01000198",1893,123
"E01000199",1617,190
"E01000200",1845,193
"E01000201",1531,149
"E01000202",1751,152
"E01000203",1718,108
"E01000204",1728,134
"E01000205",1522,141
"E01000206",1576,120
"E01000207",1583,137
"E01000208",1594,118
"E01000209",1563,211
"E01000210",1548,104
