"GEOGRAPHY_CODE","0","6"
"E01000001",1350,68
"E01000002",1293,60
"E01000003",1242,81
"E01000005",821,40
"E01000006",1309,53
"E01000007",1058,30
"E01000008",1042,29
"E01000009",1462,73
"E01000010",2189,49
"E01000011",1269,39
"E01000012",1332,31
"E01000013",1245,83
"E01000014",1253,77
"E01000015",1570,78
"E01000016",1216,83
"E01000017",1191,89
"E01000018",1168,76
"E01000019",1030,59
"E01000020",1357,110
"E01000021",1196,65
"E01000022",964,60
"E01000023",881,49
"E01000024",970,55
"E01000025",1218,59
"E01000027",1241,117
"E01000028",1133,107
"E01000029",1314,147
"E01000030",1336,102
"E01000031",1264,104
"E01000032",1277,107
"E01000033",998,81
"E01000034",1130,166
"E01000035",1237,98
"E01000036",1053,61
"E01000037",1424,71
"E01000038",1157,108
"E01000039",1275,93
"E01000040",1193,91
"E01000041",1216,62
"E01000042",1270,63
"E01000043",1006,69
"E01000044",1338,57
"E01000045",1194,58
"E01000046",1278,79
"E01000048",1129,51
"E01000049",1171,56
"E01000050",1215,83
"E01000051",1270,35
"E01000052",1486,110
"E01000053",1119,81
"E01000054",1265,70
"E01000055",1161,63
"E01000056",1136,71
"E01000057",1059,76
"E01000058",1362,84
"E01000059",1172,111
"E01000060",1310,114
"E01000061",1189,41
"E01000062",1464,135
"E01000063",1201,79
"E01000064",1442,167
"E01000065",1346,143
"E01000066",1440,104
"E01000067",1517,96
"E01000068",1258,66
"E01000069",1355,68
"E01000070",1558,83
"E01000071",1714,122
"E01000072",1441,102
"E01000073",1182,74
"E01000074",1129,82
"E01000075",1300,92
"E01000076",1383,94
"E01000077",1104,74
"E01000078",1221,83
"E01000079",1135,98
"E01000080",1159,88
"E01000081",1270,81
"E01000082",1231,79
"E01000083",1243,88
"E01000084",990,63
"E01000085",1238,67
"E01000086",1052,70
"E01000087",1001,56
"E01000088",1367,139
"E01000089",1214,56
"E01000090",1128,55
"E01000091",1168,74
"E01000092",1925,134
"E01000093",1115,63
"E01000094",926,12
"E01000095",1110,50
"E01000096",1236,51
"E01000097",1272,139
"E01000098",1276,68
"E01000099",1283,74
"E01000100",1196,93
"E01000101",1148,88
"E01000102",1157,81
"E01000103",1241,67
"E01000104",1280,68
"E01000105",1591,128
"E01000106",1473,74
"E01000107",1281,105
"E01000108",1229,60
"E01000109",1268,79
"E01000110",1121,70
"E01000111",1394,107
"E01000112",1467,78
"E01000113",1275,69
"E01000114",1549,87
"E01000115",1202,69
"E01000116",1335,74
"E01000117",1502,122
"E01000118",1512,91
"E01000119",1354,81
"E01000120",1191,70
"E01000121",1116,93
"E01000122",1173,82
"E01000123",1349,52
"E01000124",1279,74
"E01000125",2106,115
"E01000126",1544,59
"E01000127",1143,58
"E01000128",1377,71
"E01000129",1381,135
"E01000130",1216,52
"E01000131",1432,77
"E01000132",1072,45
"E01000133",1215,76
"E01000134",1253,58
"E01000135",1293,111
"E01000136",1240,84
"E01000137",1318,102
"E01000138",1151,72
"E01000139",1181,56
"E01000140",1399,74
"E01000141",1709,55
"E01000142",1913,91
"E01000143",1139,56
"E01000144",1284,70
"E01000145",1118,85
"E01000146",1460,82
"E01000147",1449,83
"E01000148",1507,78
"E01000150",1663,90
"E01000151",1159,47
"E01000152",1135,43
"E01000153",1157,60
"E01000154",1030,50
"E01000155",1487,42
"E01000156",1511,62
"E01000157",1235,50
"E01000158",1158,54
"E01000159",1392,72
"E01000160",1693,46
"E01000161",1550,105
"E01000162",1291,108
"E01000163",1252,39
"E01000164",1289,68
"E01000165",1479,56
"E01000166",1256,82
"E01000167",1052,61
"E01000168",1276,67
"E01000169",1212,60
"E01000170",1288,89
"E01000171",1429,48
"E01000172",1312,83
"E01000173",1344,70
"E01000174",1368,79
"E01000175",1256,76
"E01000176",1294,89
"E01000177",1357,54
"E01000178",1410,89
"E01000179",1344,32
"E01000180",1326,110
"E01000181",1401,49
"E01000182",1431,64
"E01000183",1192,103
"E01000184",1061,46
"E01000185",1156,69
"E01000186",1172,51
"E01000187",1231,96
"E01000188",1238,85
"E01000189",1296,58
"E01000190",1204,95
"E01000191",1196,89
"E01000192",1469,102
"E01000193",1363,79
"E01000194",1317,58
"E01000195",1341,85
"E01000196",1595,114
"E01000197",1498,62
"E01000198",1428,71
"E01000199",1293,112
"E01000200",1560,186
"E01000201",1230,83
"E01000202",1382,62
"E01000203",1347,81
"E01000204",1435,74
"E01000205",1160,50
"E01000206",1250,121
"E01000207",1246,67
"E01000208",1283,84
"E01000209",1291,117
"E01000210",1171,54
"E01000211",1706,124
"E01000212",1138,58
"E01000213",1050,35
"E01000214",1390,42
"E01000215",1434,113
"E01000216",1447,88
"E01000217",1233,46
"E01000218",1301,61
"E01000219",1332,52
"E01000220",1436,136
"E01000221",956,69
"E01000222",1206,61
"E01000223",992,52
"E01000224",1217,58
"E01000225",1148,97
"E01000226",1318,81
"E01000227",1436,120
"E01000228",1089,56
"E01000229",1273,68
"E01000230",1425,140
"E01000231",1393,60
"E01000232",1466,96
"E01000233",1394,58
"E01000234",1342,58
"E01000235",1272,66
"E01000236",1342,84
"E01000237",1671,77
"E01000238",1407,64
"E01000239",1625,39
"E01000240",1355,69
"E01000241",1435,50
"E01000242",1308,135
"E01000243",1593,87
"E01000244",1457,86
"E01000245",1569,82
"E01000246",1244,103
"E01000247",1362,51
"E01000248",1326,85
"E01000249",1230,70
"E01000250",1801,124
"E01000251",1562,108
"E01000252",1330,107
"E01000253",1386,116
"E01000254",1241,120
"E01000255",1188,72
"E01000256",1413,57
"E01000257",1382,97
"E01000258",1325,79
"E01000259",2013,99
"E01000260",1528,70
"E01000261",1255,112
"E01000262",1669,68
"E01000263",1176,60
"E01000264",1292,59
"E01000265",1490,80
"E01000266",1238,77
"E01000267",1245,68
"E01000268",1391,74
"E01000269",1154,70
"E01000270",1214,72
"E01000271",1215,101
"E01000272",1126,94
"E01000273",1276,105
"E01000274",1442,74
"E01000275",1378,128
"E01000276",1172,72
"E01000277",1322,102
"E01000278",1127,61
"E01000279",1178,51
"E01000280",1134,67
"E01000281",953,82
"E01000282",1362,74
"E01000283",1112,64
"E01000284",1373,84
"E01000285",1190,60
"E01000286",1262,133
"E01000287",1251,92
"E01000288",1215,68
"E01000289",1322,76
"E01000290",1288,126
"E01000291",1163,70
"E01000292",1221,122
"E01000293",1413,76
"E01000294",1316,113
"E01000295",1429,70
"E01000296",1439,42
"E01000297",1193,60
"E01000298",1543,99
"E01000299",1514,103
"E01000300",1339,62
"E01000301",1181,79
"E01000302",1484,83
"E01000303",1202,81
"E01000304",1306,49
"E01000305",1352,71
"E01000306",1405,59
"E01000307",1323,88
"E01000308",1189,70
"E01000309",1492,68
"E01000310",1730,84
"E01000311",1115,66
"E01000312",1300,48
"E01000313",1510,72
"E01000314",1539,77
"E01000315",1303,83
"E01000316",1836,75
"E01000317",1333,84
"E01000318",1480,90
"E01000319",1189,56
"E01000320",1213,104
"E01000321",1400,83
"E01000322",1444,100
"E01000323",1671,122
"E01000324",1411,93
"E01000325",1293,79
"E01000326",1022,49
"E01000327",1265,93
"E01000328",1212,82
"E01000329",1071,69
"E01000330",1313,189
"E01000331",1266,98
"E01000332",1257,105
"E01000333",1331,146
"E01000334",1298,98
"E01000335",1289,54
"E01000336",1411,74
"E01000337",1286,62
"E01000338",1360,67
"E01000339",1234,77
"E01000340",1227,97
"E01000341",1209,97
"E01000342",1292,72
"E01000343",1204,64
"E01000344",1284,86
"E01000345",1079,63
"E01000346",1283,80
"E01000347",1192,112
"E01000348",1186,56
"E01000349",1338,109
"E01000350",1205,61
"E01000351",1308,90
"E01000352",1267,93
"E01000353",1423,97
"E01000354",1218,89
"E01000355",1261,138
"E01000356",1310,121
"E01000357",1130,70
"E01000358",1344,102
"E01000359",1041,67
"E01000360",1338,109
"E01000361",1237,76
"E01000362",1227,130
"E01000363",1206,77
"E01000364",1303,105
"E01000365",1381,171
"E01000366",1288,73
"E01000367",1251,104
"E01000368",1167,86
"E01000369",1318,87
"E01000370",1300,104
"E01000371",1267,86
"E01000372",1294,102
"E01000373",1062,30
"E01000374",1078,86
"E01000375",1148,69
"E01000376",1177,83
"E01000377",1190,109
"E01000378",1712,131
"E01000379",1285,74
"E01000380",1201,136
"E01000381",1238,92
"E01000382",1239,97
"E01000383",1251,114
